Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2019-01-03,InnerMedical is a medical device developer.,InnerMedical,https://www.crunchbase.com/organization/innermedical,Health Care,"Shenzhen, Guangdong, China, Asia",Series A - InnerMedical,https://www.crunchbase.com/funding_round/innermedical-series-a--e885ab88,3,"Maliang Capital, National SME Development Fund, SZHTI Group",Early Stage Venture,National SME Development Fund,Series A,4,3000000,USD,3000000,,,,45982406,USD,45982406,Yes,,http://www.innermedical.com/,,Late Stage Venture,,"344,793"
2019-02-01,Stork Healthcare is a Healthcare Company.,Stork Healthcare,https://www.crunchbase.com/organization/stork-healthcare,"Health Care, Medical","Chengdu, Sichuan, China, Asia",Series A - Stork Healthcare,https://www.crunchbase.com/funding_round/stork-healthcare-series-a--3f89000f,3,"Puhua Capital, Purple Cow, Z&H Investment",Early Stage Venture,Puhua Capital,Series A,3,2969000,USD,2969000,,,,6010400,USD,6010400,Yes,,http://stork.3618med.com,$50M to $100M,Early Stage Venture,,"345,029"
2018-12-03,Ruigu is an e-commerce platform focused on the Chinese electrical hardware sector.,Ruigu,https://www.crunchbase.com/organization/ruigu,"E-Commerce, Hardware, Productivity Tools","Shanghai, Shanghai, China, Asia",Series B - Ruigu,https://www.crunchbase.com/funding_round/ruigu-series-b--fe5c4978,3,"Chengwei Capital, Immensus Capital, Source Code Capital",Early Stage Venture,Immensus Capital,Series B,6,230000000,CNY,33413720,,,,498814019,USD,498814019,Yes,,http://www.ruigushop.com/,,Late Stage Venture,,"345,039"
2019-01-14,Yimidida is an online logistics network platform that provides crowd-sourced delivery services.,Yimidida,https://www.crunchbase.com/organization/yimidida,"Cloud Data Services, Logistics, Productivity Tools, Supply Chain Management","Shanghai, Shanghai, China, Asia",Series D - Yimidida,https://www.crunchbase.com/funding_round/yimidida-series-d--00d133d2,3,"Boyu Capital, HOPU Investment Management Company, Source Code Capital",Late Stage Venture,Boyu Capital,Series D,6,266150000,USD,266150000,,,,543605513,USD,543605513,Yes,,http://www.yimidida.com,,Late Stage Venture,,"343,937"
2018-12-06,BUGX.IO is a security service provider in the blockchain field.,BUGX.IO,https://www.crunchbase.com/organization/bugx-io,Blockchain,"Beijing, Beijing, China, Asia",Angel Round - BUGX.IO,https://www.crunchbase.com/funding_round/bugx-io-angel--d46e68f8,2,"DAEX Foundation, QF Capital",Seed,QF Capital,Angel,1,1455000,USD,1455000,,,,1455000,USD,1455000,Yes,,https://www.bugx.io/,,Seed,,"345,246"
2019-01-18,Jiuxin Medical is a medical company that provides pre-hospital first-aid products and solutions for cardiovascular fields.,Jiuxin Medical,https://www.crunchbase.com/organization/jiuxin-medical,"Health Care, Manufacturing, Medical, Medical Device","Huangpu, Shanghai, China, Asia",Series A - Jiuxin Medical,https://www.crunchbase.com/funding_round/jiuxin-medical-series-a--3f43a63f,2,"Apricot Capital, Milestone Capital China",Early Stage Venture,Apricot Capital,Series A,1,2960000,USD,2960000,,,,2960000,USD,2960000,Yes,,http://www.jousing.com,Less than $1M,Early Stage Venture,,"345,680"
2019-01-30,TsingTech is the developer of power assembly systems designed to provide power electronics and power transmission solutions.,TsingTech,https://www.crunchbase.com/organization/tsingtech,"Electronics, Industrial Automation, Manufacturing, Product Design","Xian Shi, Shaanxi, China, Asia",Seed Round - TsingTech,https://www.crunchbase.com/funding_round/tsingtech-seed--01f7b5e2,2,"ECTEK, Tsinghua Automotive Research Institute",Seed,ECTEK,Seed,4,10000000,CNY,1488893,,,,26250300,CNY,3831188,Yes,,http://qtk-xny.com,,Early Stage Venture,,"349,529"
2019-01-01,Xinzhu Education provides training services for national public vocational examinations.,Xinzhu Education,https://www.crunchbase.com/organization/xinzhu-education,"EdTech, Education, Information Technology, Training, Vocational Education","Nanjing, Jiangsu, China, Asia",Venture Round - Xinzhu Education,https://www.crunchbase.com/funding_round/xinzhu-education-series-unknown--664b4b74,1,Peeli Ventures,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.sinture.com,,,,"349,592"
2019-01-01,Hengjiu Medical engages in the research and development of medical devices for ultrasound imaging equipment.,Hengjiu Medical,https://www.crunchbase.com/organization/hengjiu-medical,"Health Care, Health Diagnostics, Medical, Medical Device","Binjiang, Jiangxi, China, Asia",Seed Round - Hengjiu Medical,https://www.crunchbase.com/funding_round/hengjiu-medical-seed--dbd511da,1,ZSVC,Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"349,618"
2019-01-01,HotOEM is a home appliance cross-border service platform.,HotOEM,https://www.crunchbase.com/organization/hotoem,"B2C, Consumer Electronics, Home Appliances, Home Improvement","Guangzhou, Guangdong, China, Asia",Venture Round - HotOEM,https://www.crunchbase.com/funding_round/hotoem-series-unknown--ebb33051,1,Jinghu Capital,,,Venture - Series Unknown,2,,,,,,,50000000,CNY,7723395,Yes,,http://s.hotoem.com/,$1M to $10M,,,"349,620"
2019-01-01,Shuidi Mutual Aid is a mutual aid community where people protect each other and jointly resist the risks of major diseases and cancer.,Shuidi Mutual Aid,https://www.crunchbase.com/organization/shuidi-mutual-aid,"Health Insurance, Insurance, Medical","Beijing, Beijing, China, Asia",Venture Round - Shuidi Mutual Aid,https://www.crunchbase.com/funding_round/shuidi-mutual-aid-series-unknown--514d73a5,1,Buhuo Ventures,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://shuidihuzhu.com/,,,,"349,621"
2018-12-06,ZWSOFT is a world renowned CAD/CAM solutions provider.,ZWSOFT,https://www.crunchbase.com/organization/zwsoft,"CAD, Manufacturing, Software","Guangzhou, Guangdong, China, Asia",Series A - ZWSOFT,https://www.crunchbase.com/funding_round/zwsoft-series-a--fe87b123,2,"CASIC, Fortune Venture Capital",Early Stage Venture,Fortune Venture Capital,Series A,2,80000000,CNY,11623345,,,,220000000,CNY,31392609,Yes,,https://www.zwsoft.com/,$1M to $10M,IPO,,"349,685"
2019-01-01,Pinpianyi is a Hangzhou-based start-up developing smart procurement platform.,Pinpianyi,https://www.crunchbase.com/organization/pinpianyi,"Artificial Intelligence (AI), E-Commerce, Small and Medium Businesses, Supply Chain Management","Xiaoshan, Zhejiang, China, Asia",Series A - Pinpianyi,https://www.crunchbase.com/funding_round/pinpianyi-series-a--b57697cf,1,Lexin,Early Stage Venture,Lexin,Series A,8,,,,,,,19424159,USD,19424159,Yes,,http://www.pinpianyi.com/,,Late Stage Venture,,"349,730"
2019-01-01,"R&D, design and sales of low-power, high-performance wireless audio SoC chips. Major supplier in the field of wireless audio SoC chips.",ShenZhen Bluetrum Technology Co,https://www.crunchbase.com/organization/shenzhen-bluetrum-technology-co,,"Shenzhen, Guangdong, China, Asia",Venture Round - ShenZhen Bluetrum Technology Co,https://www.crunchbase.com/funding_round/shenzhen-bluetrum-technology-co-series-unknown--33a571bf,1,Co-Stone Venture Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.bluetrum.com/,,,,"349,877"
2019-01-09,Serica Semiconductor Technology is a digital information encryption and decryption chip manufacturer.,Serica Integrated Circuits Technologies,https://www.crunchbase.com/organization/serica-integrated-circuits-technologies,Hardware,"Beijing, Beijing, China, Asia",Series A - Serica Integrated Circuits Technologies,https://www.crunchbase.com/funding_round/serica-integrated-circuits-technologies-series-a--0ff2e321,4,"Baidu Ventures, Lenovo Capital and Incubator Group (LCIG), Shenzhen Capital Group, TusStar",Early Stage Venture,,Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://en.serica-tech.com/,,Early Stage Venture,,"349,964"
2018-12-07,Pipiwang is a wholesale e-commerce platform of women's wear.,Pipiwang,https://www.crunchbase.com/organization/pipiwang,"E-Commerce, Wholesale","Guangzhou, Guangdong, China, Asia",Series A - Pipiwang,https://www.crunchbase.com/funding_round/pipiwang-series-a--fc8a144d,2,"JBC, Welight Capital",Early Stage Venture,JBC,Series A,2,3000000,USD,3000000,,,,11726130,USD,11726130,Yes,,http://www.pilaipiwang.com,,Early Stage Venture,,"350,007"
2019-01-01,Nanjing Heyangtek is a leading domestic IC design company that design and development of various types of flash memory control chips.,Nanjing Heyangtek,https://www.crunchbase.com/organization/nanjing-heyangtek,,"Wuxi Shi, Jiangsu, China, Asia",Venture Round - Nanjing Heyangtek,https://www.crunchbase.com/funding_round/nanjing-heyangtek-series-unknown--f7b7f79c,1,Runtu Touzi,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.heyangtek.cn/,,,,"350,066"
2018-12-12,Coralglobal provides overseas fund settlement services for Chinese companies.,Coralglobal,https://www.crunchbase.com/organization/coralglobal,"Consulting, Finance, Financial Services","Hangzhou, Zhejiang, China, Asia",Angel Round - Coralglobal,https://www.crunchbase.com/funding_round/coralglobal-angel--f6bb1227,2,"Huaou Equity Investment, HZTi",Seed,Huaou Equity Investment,Angel,2,20000000,CNY,2906977,,,,120000000,CNY,18716504,Yes,,https://www.coralglobal.cn,,Early Stage Venture,,"350,366"
2019-01-01,QF Capital is a fund management company that focuses on private equity investments.,QF Capital,https://www.crunchbase.com/organization/qf-capital,,"Shenzhen, Guangdong, China, Asia",Private Equity Round - QF Capital,https://www.crunchbase.com/funding_round/qf-capital-private-equity--85e35b2e,1,Zhongjing Capital,Private Equity,,Private Equity,1,,,,,,,,,,Yes,,http://www.qfvc.cn/,,Private Equity,,"351,274"
2018-12-26,ByteDance is a technology company that develops content creation platforms and services.,ByteDance,https://www.crunchbase.com/organization/bytedance,"Content, Data Mining, Internet, Social Media","Beijing, Beijing, China, Asia",Series E - ByteDance,https://www.crunchbase.com/funding_round/bytedance-series-e--2be6d85e,5,"Alanda Capital Management, Funcity Capital, GGV Capital, Puhua Capital, TeleSoft Partners",Late Stage Venture,,Series E,14,,,,,,,9505000000,USD,9505000000,Yes,,http://bytedance.com,$10B+,Private Equity,1,"351,280"
2018-12-04,"Databaker is an AI data service company that provides speech synthesis, speech recognition, and image recognition data services.",Databaker,https://www.crunchbase.com/organization/databaker,"Artificial Intelligence (AI), Big Data, Database, Robotics","Beijing, Beijing, China, Asia",Series A - Databaker,https://www.crunchbase.com/funding_round/databaker-series-a--806a6d9e,2,"Hundsun Technologies, Shenzhen Capital Group",Early Stage Venture,Shenzhen Capital Group,Series A,3,7320000,USD,7320000,,,,23314505,USD,23314505,Yes,,http://www.data-baker.com,,Early Stage Venture,,"351,510"
2018-12-03,Gritworld is a computer graphics engine technology provider of realtime graphics and computer vision.,Gritworld,https://www.crunchbase.com/organization/gridworld,"Artificial Intelligence (AI), Computer, Enterprise, Information Technology","Shanghai, Shanghai, China, Asia",Series A - Gritworld,https://www.crunchbase.com/funding_round/gridworld-series-a--fa282845,2,"Jiangmen Venture Capital, Linear Venture",Early Stage Venture,Linear Venture,Series A,6,2910000,USD,2910000,,,,22910000,USD,22910000,Yes,,http://www.gritworld.com/,$1M to $10M,Early Stage Venture,,"351,540"
2018-12-18,"Vhall is an online activity marketing platform offering virtual meetings, online video live broadcasting services, and more.",Vhall,https://www.crunchbase.com/organization/vhall,"Advertising, Consulting, Marketing, Software","Beijing, Beijing, China, Asia",Series D - Vhall,https://www.crunchbase.com/funding_round/vhall-series-d--3c223d1a,1,Shenzhen Capital Group,Late Stage Venture,Shenzhen Capital Group,Series D,4,33352000,USD,33352000,,,,64056619,USD,64056619,Yes,,http://vhall.com,Less than $1M,Late Stage Venture,,"351,551"
2019-01-01,"HAIQIU provides services of data collection, storage, analysis, and visualization for the sports industry.",HAIQIU,https://www.crunchbase.com/organization/haiqiu,"Data Collection and Labeling, Data Storage, Data Visualization, Internet, Sports","Beijing, Beijing, China, Asia",Venture Round - HAIQIU,https://www.crunchbase.com/funding_round/haiqiu-series-unknown--21db5b64,1,Agile Fund,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.haiqiu.com/,,,,"352,814"
2019-01-01,Kameila provides an S2B platform that offers global supply chain service and internet celebrity sales channels for women's products.,Kameila,https://www.crunchbase.com/organization/kameila,"E-Commerce, Retail Technology, Supply Chain Management","Hangzhou, Zhejiang, China, Asia",Venture Round - Kameila,https://www.crunchbase.com/funding_round/kameila-series-unknown--663f189d,1,QS Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.kmeila.com,,,,"352,699"
2019-03-15,Lancet Barbecue  is a barbecue catering brand.,Lancet Barbecue,https://www.crunchbase.com/organization/lancet-barbecue,Catering,"Beijing, Beijing, China, Asia",Angel Round - Lancet Barbecue,https://www.crunchbase.com/funding_round/lancet-barbecue-angel--e50fd4cf,4,"1898 Venture Capital, Ba Man, Li Kanglin, Peking University Mingde Fund",Seed,,Angel,1,,,,,,,,,,Yes,,,,Seed,,"353,885"
2019-02-28,Lidanggao is an IoT integrated industrial chain platform.,Lidanggao,https://www.crunchbase.com/organization/lidanggao,Supply Chain Management,"Shanghai, Shanghai, China, Asia",Corporate Round - Lidanggao,https://www.crunchbase.com/funding_round/lidanggao-corporate-round--aea4fb2f,4,"Changsheng Medical Technology, Chaucer Capital, Gongda Capital, Hansheng Capital",,,Corporate Round,1,,,,,,,,,,Yes,,http://www.lidanggao.com.cn/,,,,"353,514"
2018-12-11,Daily Fresh has grown into a leading selected social e-commerce platform in China.,Daily Fresh,https://www.crunchbase.com/organization/daily-fresh,"E-Commerce, Trading Platform","Beijing, Beijing, China, Asia",Series B - Daily Fresh,https://www.crunchbase.com/funding_round/daily-fresh-series-b--c015cc31,3,"DCM Ventures, SIG China (SIG Asia Investments), Vision Plus Capital",Early Stage Venture,,Series B,2,100000000,USD,100000000,,,,130000000,USD,130000000,Yes,,https://www.mryitao.cn,,Early Stage Venture,1,"353,751"
2019-02-18,Deepleaper is a business semantics processing engine developer based in China.,Deepleaper,https://www.crunchbase.com/organization/deepleaper,"Advertising, Artificial Intelligence (AI), Content Marketing, Semantic Web","Beijing, Beijing, China, Asia",Series B - Deepleaper,https://www.crunchbase.com/funding_round/deepleaper-series-b--2085fb7b,4,"China Equity, CKGSB Alumni Chuangchuang Fund, Mangrove Capital, Xunzhao Zhongguo Chuangke",Early Stage Venture,,Series B,2,125000000,CNY,18473088,,,,125000000,CNY,18473088,Yes,,https://www.deepleaper.com/,$10M to $50M,Early Stage Venture,,"353,947"
2018-12-11,Tomato Rubik's Cube is an online rubik's cube teaching platform.,Tomato Rubik's Cube,https://www.crunchbase.com/organization/tomato-rubik-s-cube,"E-Commerce, Education","Beijing, Beijing, China, Asia",Angel Round - Tomato Rubik's Cube,https://www.crunchbase.com/funding_round/tomato-rubik-s-cube-angel--51066dbf,4,"Guanghe Investment, H. Capital, SparkChain Capital, Sparkling StarCapital",Seed,,Angel,1,2000000,USD,2000000,,,,2000000,USD,2000000,Yes,,,,Seed,,"352,987"
2019-01-01,Tongwei is a private technology-based company that primarily engages in agriculture and energy industry.,Tongwei,https://www.crunchbase.com/organization/tongwei-co,"AgTech, Energy, Information Technology","Chengdu, Sichuan, China, Asia",Post-IPO Equity - Tongwei,https://www.crunchbase.com/funding_round/tongwei-co-post-ipo-equity--fd1eaf71,1,Houji Capital,,,Post-IPO Equity,1,,,,,,,,,,Yes,,http://www.tongwei.com.cn/,,IPO,,"354,491"
2019-01-01,Anhui Truchum Advanced Materials & Technology produces copper and metal-based materials.,Anhui Truchum Advanced Materials And Technology,https://www.crunchbase.com/organization/anhui-truchum-advanced-materials-and-technology,"Advanced Materials, Manufacturing, Mining","Wuhu, Anhui, China, Asia",Post-IPO Equity - Anhui Truchum Advanced Materials And Technology,https://www.crunchbase.com/funding_round/anhui-truchum-advanced-materials-and-technology-post-ipo-equity--926d6aad,1,Houji Capital,,,Post-IPO Equity,1,,,,,,,,,,Yes,,http://www.ahcjxc.com,,IPO,,"354,493"
2019-01-01,RhinoData is a data platform that focuses on driving quantitative investment in the primary market with big data technology.,RhinoData,https://www.crunchbase.com/organization/rhinodata,"Information Technology, Management Information Systems, SaaS","Shanghai, Shanghai, China, Asia",Venture Round - RhinoData,https://www.crunchbase.com/funding_round/rhinodata-series-unknown--c0f9ae5f,1,Peak Valley Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"354,556"
2019-01-07,Beijing Yuanxin is a technology company that offers an integrated healthcare platform for pharmaceutical distribution and health insurance.,Beijing Yuan Xin,https://www.crunchbase.com/organization/beijing-yuan-xin,"Health Care, Information Technology, Insurance, InsurTech","Beijing, Beijing, China, Asia",Series C - Beijing Yuan Xin,https://www.crunchbase.com/funding_round/beijing-yuan-xin-series-c--05d331f8,2,"HSG, Tencent",Late Stage Venture,Tencent,Series C,4,73000000,USD,73000000,,,,849832092,USD,849832092,Yes,,https://www.yuanxinjituan.com,,Late Stage Venture,,"355,342"
2019-03-01,Ensonic is an explorer of acoustic detection AI technology in the industrial application field.,Ensonic,https://www.crunchbase.com/organization/ensonic,"Artificial Intelligence (AI), Information Technology, Software","Haidian, Beijing, China, Asia",Seed Round - Ensonic,https://www.crunchbase.com/funding_round/ensonic-seed--c6caa525,2,"Fortune Venture Capital, Xinwei Capital",Seed,Fortune Venture Capital,Seed,6,,,,,,,250000000,CNY,36242973,Yes,,http://www.ensonictech.com/,,,,"355,521"
2019-01-14,Ruwei Yueqi is a musical instrument wholesale service firm.,Ruwei Yueqi,https://www.crunchbase.com/organization/ruwei-yueqi,Media and Entertainment,"Guizhou, Liaoning, China, Asia",Angel Round - Ruwei Yueqi,https://www.crunchbase.com/funding_round/ruwei-yueqi-angel--35a27a60,1,Guizhou Zhengan Guitar Industry,Seed,Guizhou Zhengan Guitar Industry,Angel,1,300000,USD,300000,,,,300000,USD,300000,Yes,,,,Seed,,"361,312"
2018-12-06,Dowsure is a global Fintech Platform for E-Commerce.,Dowsure,https://www.crunchbase.com/organization/dowsure,"Big Data, Developer APIs, E-Commerce, E-Commerce Platforms, FinTech, Insurance, Risk Management","Futian, Guangdong, China, Asia",Series A - Dowsure,https://www.crunchbase.com/funding_round/dowsure-series-a--74d55379,2,"CDF-Capital, Plug and Play China",Early Stage Venture,CDF-Capital,Series A,7,10000000,CNY,1452918,,,,23564810,USD,23564810,Yes,,http://www.dowsure.com/,$10M to $50M,Early Stage Venture,,"361,859"
2019-01-01,WuXi Diagnostics is the first enabling platform company in China to practice integrated diagnosis.,WuXi Diagnostics,https://www.crunchbase.com/organization/wuxi-diagnostics,"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device","Shanghai, Shanghai, China, Asia",Series A - WuXi Diagnostics,https://www.crunchbase.com/funding_round/wuxi-diagnostics-series-a--34331345,1,YF Capital,Early Stage Venture,YF Capital,Series A,2,,,,,,,150000000,USD,150000000,Yes,,https://www.wuxidiagnostics.com/,,Early Stage Venture,1,"356,319"
2018-12-19,Beijing Yihua Mobile Medical Technology is a social psychological service cloud platform.,Beijing Yihua Mobile Medical Technology,https://www.crunchbase.com/organization/yihua-yidong-yiliao,"Health Care, Medical, Mobile","Beijing, Beijing, China, Asia",Funding Round - Beijing Yihua Mobile Medical Technology,https://www.crunchbase.com/funding_round/yihua-yidong-yiliao-undisclosed--c81fb807,1,Jiangsu NHWA Pharmaceutical,,Jiangsu NHWA Pharmaceutical,Funding Round,1,15000000,CNY,2176500,,,,15000000,CNY,2176500,Yes,,https://yihuayidong.com,,,,"362,601"
2019-02-11,Mancando is an automotive parts supplier company that provides car wearing parts for auto repair factory.,Mancando,https://www.crunchbase.com/organization/mancando,"Automotive, Space Travel, Transportation, Travel","Guangzhou, Guangdong, China, Asia",Series A - Mancando,https://www.crunchbase.com/funding_round/mancando-series-a--d9f39bc9,2,"Eastern Bell Capital, Legend Capital",Early Stage Venture,Eastern Bell Capital,Series A,4,170000000,CNY,25028112,,,,114302119,USD,114302119,Yes,,http://www.mancando.cn/,$50M to $100M,Early Stage Venture,,"362,732"
2019-02-11,Duobaoyu Insurance provides an online insurance service platform.,Duobaoyu Insurance,https://www.crunchbase.com/organization/91duobaoyu-com,"Finance, FinTech, Insurance, InsurTech, Mobile Payments, Software","Hangzhou, Zhejiang, China, Asia",Series A - Duobaoyu Insurance,https://www.crunchbase.com/funding_round/91duobaoyu-com-series-a--3ea8b3da,2,"BAI capital, ZhenFund",Early Stage Venture,BAI capital,Series A,3,2967000,USD,2967000,,,,41191668,USD,41191668,Yes,,https://www.dby.cn,$10M to $50M,Early Stage Venture,,"363,016"
2019-03-20,"DAAI Kids is a preschool education brand, dedicated to exporting professional preschool education management experience",DAAI Kids,https://www.crunchbase.com/organization/daai-kids,"Communities, Education","Jinan, Shandong, China, Asia",Series A - DAAI Kids,https://www.crunchbase.com/funding_round/daai-kids-series-a--d0cdbc41,1,Qiyuan Education,Early Stage Venture,Qiyuan Education,Series A,1,,,,,,,,,,Yes,,https://www.daaikids.com/,,Early Stage Venture,,"363,574"
2019-02-11,Inossem specializes in R&D and consulting services for enterprise applications.,Inossem,https://www.crunchbase.com/organization/inossem,"Artificial Intelligence (AI), Enterprise, Software","Nanjing, Jiangsu, China, Asia",Series A - Inossem,https://www.crunchbase.com/funding_round/inossem-series-a--16f3d0c5,2,"CBC Capital, Junyuan Ventures",Early Stage Venture,CBC Capital,Series A,3,2967000,USD,2967000,,,,2967000,USD,2967000,Yes,,http://www.inossem.com/,,Late Stage Venture,,"363,888"
2019-03-15,Hand Slip Technology is a provider of pan-entertainment IP operations and derivatives services.,Hand Slip Technology,https://www.crunchbase.com/organization/hand-slip-technology,"Gaming, Software","Hangzhou, Zhejiang, China, Asia",Corporate Round - Hand Slip Technology,https://www.crunchbase.com/funding_round/hand-slip-technology-corporate-round--4369746c,1,Hangzhou Ruide Design,,Hangzhou Ruide Design,Corporate Round,1,,,,,,,,,,Yes,,,,,,"364,898"
2018-12-07,Boluo Banma is a home decoration shopping information platform.,Boluo Banma,https://www.crunchbase.com/organization/boluo-banma,"Art, E-Commerce, Home Decor, Home Renovation, Media and Entertainment","Shanghai, Shanghai, China, Asia",Series A - Boluo Banma,https://www.crunchbase.com/funding_round/boluo-banma-series-a--432a1e24,2,"China Prosperity Capital, Legend Star",Early Stage Venture,Legend Star,Series A,2,1460000,USD,1460000,,,,1460000,USD,1460000,Yes,,http://www.tianjiajia.com/index.php/home/,,Early Stage Venture,,"364,227"
2018-12-05,BM001 is a  housekeeping service and industrial SaaS solution provider.,BM001,https://www.crunchbase.com/organization/bm001,"Information Technology, SaaS, Software","Nanjing, Jiangsu, China, Asia",Seed Round - BM001,https://www.crunchbase.com/funding_round/bm001-seed--31708442,2,"Nanjing Xinliuyu Touzi, Zijin High-Tech Venture Capital",Seed,Nanjing Xinliuyu Touzi,Seed,2,2185000,USD,2185000,,,,14805685,USD,14805685,Yes,,http://www.bm001.com,$1M to $10M,Early Stage Venture,,"365,142"
2019-01-02,Xiaoxun Intelligent is a high-tech enterprise focusing on children's smart wear.,Xiaoxun Intelligent,https://www.crunchbase.com/organization/xiaoxun-intelligent,Robotics,"Hangzhou, Zhejiang, China, Asia",Angel Round - Xiaoxun Intelligent,https://www.crunchbase.com/funding_round/xiaoxun-intelligent-angel--3bbb9bc2,1,"Yangtze Delta Region Institute of Tsinghua University, Zhejiang",Seed,"Yangtze Delta Region Institute of Tsinghua University, Zhejiang",Angel,2,301000,USD,301000,,,,10301000,USD,10301000,Yes,,https://www.xunkids.com/,$1M to $10M,Seed,,"367,659"
2019-01-01,Baiweishen Technology specializes in the development and manufacturer of fiber optic sensors and their demodulation technology.,Baiweishen Technology,https://www.crunchbase.com/organization/baiweishen-technology,"Electronics, Industrial, Manufacturing","Haidian, Beijing, China, Asia",Venture Round - Baiweishen Technology,https://www.crunchbase.com/funding_round/baiweishen-technology-series-unknown--bed79bab,1,Beyond Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.bws-tech.com/,,,,"368,533"
2018-12-10,LenoMed Medical is a medical equipment maker.,LenoMed Medical,https://www.crunchbase.com/organization/lenomed-medical,"Health Care, Medical Device","Shanghai, Shanghai, China, Asia",Series B - LenoMed Medical,https://www.crunchbase.com/funding_round/lenomed-medical-series-b--939bc114,2,"Eight Roads Ventures, Milestone",Early Stage Venture,Milestone,Series B,5,50000000,CNY,7233773,,,,97000000,CNY,14416450,Yes,,https://www.lenomed.com.cn/sites,,Late Stage Venture,,"369,581"
2018-12-01,Xiudan is a multiplayer video interaction app.,Xiudan,https://www.crunchbase.com/organization/xiudan,Private Social Networking,"Shenzhen, Guangdong, China, Asia",Seed Round - Xiudan,https://www.crunchbase.com/funding_round/xiudan-seed--bc166792,1,Qiming Venture Partners,Seed,Qiming Venture Partners,Seed,3,3000000,USD,3000000,,,,18000000,USD,18000000,Yes,,https://www.xiudan.net,,Early Stage Venture,1,"369,591"
2019-03-20,Shizhi Media Technology is a short video content group focused on the visualization of knowledge visualization.,Shizhi Media Technology,https://www.crunchbase.com/organization/shizhi-media-technology,Video,"Dongcheng, Shaanxi, China, Asia",Series A - Shizhi Media Technology,https://www.crunchbase.com/funding_round/shizhi-media-technology-series-a--238d8308,1,New Oriental Education & Technology Group,Early Stage Venture,New Oriental Education & Technology Group,Series A,1,,,,,,,,,,Yes,,http://www.ishizh.com/,,Early Stage Venture,,"370,172"
2019-01-10,Xinli Koubei is a Psychological Counseling Platform.,Xinli Koubei,https://www.crunchbase.com/organization/xinli-koubei,"Health Care, Medical, Personal Health, Service Industry","Beijing, Beijing, China, Asia",Angel Round - Xinli Koubei,https://www.crunchbase.com/funding_round/xinli-koubei-angel--c3439181,1,Jingxi Chenhui Internet Industry Investment Management,Seed,Jingxi Chenhui Internet Industry Investment Management,Angel,1,3000000,CNY,441930,,,,3000000,CNY,441930,Yes,,http://www.xinlikoubei.com,,Seed,,"367,343"
2019-01-03,Zuodashi is a food company.,Zuodashi,https://www.crunchbase.com/organization/zuodashi,"Business Development, Food Processing, Service Industry","Putuo, Shanghai, China, Asia",Angel Round - Zuodashi,https://www.crunchbase.com/funding_round/zuodashi-angel--991146ce,2,"Gaozhang Capital, Light-Up Capital",Seed,Gaozhang Capital,Angel,2,3000000,USD,3000000,,,,17467174,USD,17467174,Yes,,http://zuodashi.com/#%E8%81%94%E7%B3%BB,,Early Stage Venture,,"370,456"
2019-03-12,Tmxmall  is an Internet technology company,Tmxmall,https://www.crunchbase.com/organization/tmxmall,"Information Technology, Internet","Yangpu, Hainan, China, Asia",Series A - Tmxmall,https://www.crunchbase.com/funding_round/tmxmall-series-a--f72f8fc5,1,Guangzhou Sier Investment,Early Stage Venture,Guangzhou Sier Investment,Series A,1,18000000,CNY,2683163,,,,18000000,CNY,2683163,Yes,,https://www.tmxmall.com/,,Early Stage Venture,,"370,475"
2019-01-28,Yingyan Zhixuan is a community-based group buying platform.,Yingyan Zhixuan,https://www.crunchbase.com/organization/yingyan-zhixuan,E-Commerce,"Shenzhen, Guangdong, China, Asia",Angel Round - Yingyan Zhixuan,https://www.crunchbase.com/funding_round/yingyan-zhixuan-angel--c9cc4423,1,Shenzhen Lanhai Zhongli Capital Management,Seed,Shenzhen Lanhai Zhongli Capital Management,Angel,1,445500,USD,445500,,,,445500,USD,445500,Yes,,,,Seed,,"368,188"
