Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2022-01-04,TOP MEDICINE is a pharmaceutical and raw material medicine production company.,TOP MEDICINE,https://www.crunchbase.com/organization/top-medicine,"Biotechnology, Health Care, Medical, Pharmaceutical","Deqing, Zhejiang, China, Asia",Post-IPO Equity - TOP MEDICINE,https://www.crunchbase.com/funding_round/top-medicine-post-ipo-equity--f72c1927,1,Jolly Pharmaceutical,,Jolly Pharmaceutical,Post-IPO Equity,2,10565000,CNY,1662392,,,,60565000,CNY,8134467,Yes,,http://www.top-medicine.com/,,IPO,,"161,114"
2022-03-03,China ZhongDi Dairy is engaged in the operation of dairy farms to produce raw milk.,China ZhongDi Dairy,https://www.crunchbase.com/organization/china-zhongdi-dairy-holdings-company-limited,"Agriculture, Food and Beverage","Beijing, Beijing, China, Asia",Secondary Market - China ZhongDi Dairy,https://www.crunchbase.com/funding_round/china-zhongdi-dairy-holdings-company-limited-secondary-market--758a11ce,1,Youran Dairy,,Youran Dairy,Secondary Market,1,1206000000,HKD,154307561,,,,1206000000,HKD,154307561,No,,http://www.zhongdidairy.hk/,,IPO,,"161,241"
2022-02-23,Guangzhou Baiyunshan Pharmaceutical Holdings is a manufacturer and seller of patent medicine.,Guangzhou Baiyunshan Pharmaceutical Holdings,https://www.crunchbase.com/organization/guangzhou-baiyunshan-pharmaceutical-holdings,"Manufacturing, Medical, Pharmaceutical","Guanzhou, Guangdong, China, Asia",Post-IPO Equity - Guangzhou Baiyunshan Pharmaceutical Holdings,https://www.crunchbase.com/funding_round/guangzhou-baiyunshan-pharmaceutical-holdings-post-ipo-equity--ace3df3a,1,Source Capital,,Source Capital,Post-IPO Equity,1,1430000,USD,1430000,,,,1430000,USD,1430000,Yes,,http://www.gybys.com.cn,$1B to $10B,IPO,,"161,527"
2022-03-01,UProtech is a protac platform that develops targeted protein degradation and drugs.,UProtech,https://www.crunchbase.com/organization/uprotech,"Biotechnology, Health Care, Medical, Pharmaceutical","Hangzhou, Zhejiang, China, Asia",Angel Round - UProtech,https://www.crunchbase.com/funding_round/uprotech-angel--54b30296,1,Shanghai Biomedical Industrial Equity Investment Fund,Seed,,Angel,2,,,,,,,,,,Yes,,https://u-protech.com/,,Seed,,"161,980"
2022-01-25,iStar-Space Technology is a high-tech enterprise established in response to the call for national military-civilian integration.,iStar-Space Technology,https://www.crunchbase.com/organization/istar-space-technology,"Aerospace, Space Travel","Tianjin, Guangdong, China, Asia",Venture Round - iStar-Space Technology,https://www.crunchbase.com/funding_round/istar-space-technology-series-unknown--1a98e218,2,"Shenzhen Capital Group, Tianchuang Capital",,Shenzhen Capital Group,Venture - Series Unknown,3,100000000,CNY,15802781,,,,400000000,CNY,59067228,Yes,,http://www.istar-space.com/,,Late Stage Venture,,"162,079"
2021-12-31,"Insight Technology provides data intelligence solutions by using multi-party computing, federated learning, and blockchain technology.",Insight Technology,https://www.crunchbase.com/organization/insight-technology-b26e,"Blockchain, Cyber Security, Software","Beijing, Beijing, China, Asia",Venture Round - Insight Technology,https://www.crunchbase.com/funding_round/insight-technology-b26e-series-unknown--0a4d56f7,2,"CETC Fund, Yuanqi Capital",,,Venture - Series Unknown,2,,,,,,,100000000,CNY,14936074,Yes,,http://www.insightone.cn/,,Early Stage Venture,,"162,519"
2022-01-01,iRAYPLE is a manufacturing company that manufactures and sales of machine vision and autonomous mobile robot (AMR) products.,iRAYPLE,https://www.crunchbase.com/organization/irayple,"Logistics, Machinery Manufacturing, Manufacturing, Robotics","Hangzhou, Zhejiang, China, Asia",Venture Round - iRAYPLE,https://www.crunchbase.com/funding_round/irayple-series-unknown--f600873d,1,Panorama Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.irayple.com/cn/home,,,,"163,372"
2021-12-20,Dr. Recycled is an identification and trading platform for bulk waste recycling combining AI and CV technology for large-scale deployment.,Doctor Regeneration,https://www.crunchbase.com/organization/doctor-regeneration,"Artificial Intelligence (AI), Computer Vision, Recycling, Waste Management","Hangzhou, Zhejiang, China, Asia",Seed Round - Doctor Regeneration,https://www.crunchbase.com/funding_round/doctor-regeneration-seed--af227612,1,MiraclePlus,Seed,,Seed,1,,,,,,,,,,Yes,,http://www.doctorscrap.com/#/,,Seed,,"163,434"
2022-01-28,"RzonTech is a provider of industrial software products, data services, and overall solutions.",RzonTech,https://www.crunchbase.com/organization/rzontech,"Industrial, Information Technology, Software","Beijing, Beijing, China, Asia",Venture Round - RzonTech,https://www.crunchbase.com/funding_round/rzontech-series-unknown--e844ffc3,1,Neovision Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.rzon.tech/,,,,"163,578"
2022-01-02,"Zhiyouzhe Technology is a tech firm in the field of inertial navigation, gesture recognition and control, and intelligent rehabilitation.",Zhiyouzhe Technology,https://www.crunchbase.com/organization/zhiyouzhe-technology,"Electronics, Sensor","Shenzhen, Guangdong, China, Asia",Angel Round - Zhiyouzhe Technology,https://www.crunchbase.com/funding_round/zhiyouzhe-technology-angel--c78841b6,1,Xinhui Touzi,Seed,,Angel,1,10000000,CNY,1573341,,,,10000000,CNY,1573341,Yes,,http://www.smartwalker.cn/,,Seed,,"163,023"
2022-03-02,Afalight is a supplier of new optical modules and optical engines.,Afalight,https://www.crunchbase.com/organization/afalight,"Industrial, Industrial Manufacturing, Optical Communication","Shenzhen, Guangdong, China, Asia",Series A - Afalight,https://www.crunchbase.com/funding_round/afalight-series-a--83f9854d,1,Bojiang Capital,Early Stage Venture,,Series A,1,1420000,USD,1420000,,,,1420000,USD,1420000,Yes,,http://en.afalight.com/,,Early Stage Venture,,"163,090"
2022-02-28,Shuhua Technology is an enterprise budget planning SaaS service provider.,Shuhua Technology,https://www.crunchbase.com/organization/shuhua-technology,SaaS,"Jiading, Shanghai, China, Asia",Seed Round - Shuhua Technology,https://www.crunchbase.com/funding_round/shuhua-technology-seed--d074856a,1,SIG China (SIG Asia Investments),Seed,,Seed,1,10000000,CNY,1584937,,,,10000000,CNY,1584937,Yes,,,,Seed,,"163,860"
2022-03-11,Yangxun Yanxuan is a live broadcast e-commerce service provider.,Yangxun Yanxuan,https://www.crunchbase.com/organization/yangxun-yanxuan,"Broadcasting, Digital Media, E-Commerce, Information Services","Jinhua, Zhejiang, China, Asia",Angel Round - Yangxun Yanxuan,https://www.crunchbase.com/funding_round/yangxun-yanxuan-angel--a36f7a4f,1,Tiange Interactive Holdings,Seed,,Angel,1,,,,,,,,,,Yes,,http://www.ccyangxun.com/,,Seed,,"162,944"
2022-01-17,"Orvibo is a Chinese technology company focused on Internet-of-Things technologies, and intelligent household hardware.",Orvibo,https://www.crunchbase.com/organization/orvibo,"Hardware, Internet, Internet of Things, Software","Shenzhen, Guangdong, China, Asia",Private Equity Round - Orvibo,https://www.crunchbase.com/funding_round/orvibo-private-equity--f342e540,1,Huasheng Capital,Private Equity,,Private Equity,6,1000000000,CNY,157524968,,,,207013916,USD,207013916,Yes,,http://www.orvibo.com,$100M to $500M,Private Equity,,"164,323"
2021-12-16,"Big Vision is a treatment system developer, that develops and manufactures ophthalmic disease diagnosis and analysis systems.",Big Vision,https://www.crunchbase.com/organization/big-vision,"Eyewear, Health Care, Health Diagnostics, Manufacturing, Medical Device","Suzhou, Jiangsu, China, Asia",Series A - Big Vision,https://www.crunchbase.com/funding_round/big-vision-series-a--c064a875,1,SND Ventures Group,Early Stage Venture,,Series A,3,,,,,,,35000000,CNY,5044393,Yes,,http://www.bigvisiontech.com/,,,1,"164,732"
2022-01-06,"Beihai Bio is a biotechnology and pharmaceutical company that researches, develops, and produces safe anti-cancer drugs.",Beihai Biotech,https://www.crunchbase.com/organization/beihai-biotech,"Biopharma, Biotechnology, Medical, Pharmaceutical","Zhuhai, Guangdong, China, Asia",Series A - Beihai Biotech,https://www.crunchbase.com/funding_round/beihai-biotech-series-a--0c3c7f93,2,"CEC Capital, Shenzhen Guozhong Venture Capital Management",Early Stage Venture,,Series A,4,,,,,,,300000000,CNY,42844482,Yes,,http://www.bayhibiotech.com,,Late Stage Venture,,"164,733"
2022-03-03,Zhida Technology is a new energy vehicle intelligent network technology and application scenario service company.,Zhida Technology,https://www.crunchbase.com/organization/zhida-technology,"Automotive, Electric Vehicle","Shanghai, Shanghai, China, Asia",Venture Round - Zhida Technology,https://www.crunchbase.com/funding_round/zhida-technology-series-unknown--3a6c0987,1,BYD Company,,,Venture - Series Unknown,5,,,,,,,53000000,CNY,8183402,Yes,,http://www.shzhida.com,$50M to $100M,,,"164,094"
2022-01-30,SFACG.com is an online media and entertainment company.,SFACG.com,https://www.crunchbase.com/organization/sfacg-com,"Media and Entertainment, Music","Guangzhou, Guangdong, China, Asia",Series B - SFACG.com,https://www.crunchbase.com/funding_round/sfacg-com-series-b--487b7bcf,1,Bilibili,Early Stage Venture,,Series B,2,,,,,,,30000000,CNY,4316243,Yes,,http://www.sfacg.com,$1M to $10M,Early Stage Venture,,"164,805"
2021-12-20,Secsmart is a data security company which offers artificial intelligence and cryptographic technology based data security solutions.,Secsmart,https://www.crunchbase.com/organization/secsmart,"Artificial Intelligence (AI), Big Data, Cloud Data Services, Cyber Security, Software","Hangzhou, Zhejiang, China, Asia",Series B - Secsmart,https://www.crunchbase.com/funding_round/secsmart-series-b--1244100e,1,China Internet Investment Fund,Early Stage Venture,China Internet Investment Fund,Series B,1,600000000,CNY,94107314,,,,600000000,CNY,94107314,Yes,,http://www.secsmart.com,,Early Stage Venture,,"164,880"
2022-01-01,Haina Water Group is an industrial sewage treatment company that designs and constructs environmental water projects.,Haina Water Group,https://www.crunchbase.com/organization/haina-water-group,"Environmental Engineering, Water Purification","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - Haina Water Group,https://www.crunchbase.com/funding_round/haina-water-group-post-ipo-equity--149b4c9f,2,"Canton Venture Capital, Essence Capital",,,Post-IPO Equity,1,,,,,,,,,,Yes,,http://www.hainawater.com,$10M to $50M,IPO,,"165,228"
2021-12-30,Dixin Gravity Technology is a chip design company focused on developing semiconductor integrated circuits and chips for 5G fields.,Dixin Gravity Technology,https://www.crunchbase.com/organization/dixin-gravity-technology,"Electronics, Hardware, Mobile, Product Design, Semiconductor","Hangzhou, Zhejiang, China, Asia",Series A - Dixin Gravity Technology,https://www.crunchbase.com/funding_round/dixin-gravity-technology-series-a--10ed1efd,4,"In Capital, Qianhai Guotai Fund Management, YMC Investment, Zheke Investment",Early Stage Venture,,Series A,2,,,,,,,200000000,CNY,29525089,Yes,,http://www.geoforcechip.com,,Early Stage Venture,,"165,265"
2022-03-21,Deep Vision is a supplier of high-precision intelligent visual inspection solutions in the industrial field.,Deep Vision,https://www.crunchbase.com/organization/deep-vision-d439,"3D Technology, Artificial Intelligence (AI), Machinery Manufacturing","Haidian, Beijing, China, Asia",Series A - Deep Vision,https://www.crunchbase.com/funding_round/deep-vision-d439-series-a--29c382b7,4,"General Technology Venture Capital, Huiyou Investment, Qualcomm Ventures, ZGC Group",Early Stage Venture,General Technology Venture Capital,Series A,3,100000000,CNY,15733166,,,,160000000,CNY,24701338,Yes,,http://www.deepvision-tech.com/,,Early Stage Venture,3,"165,282"
2022-03-16,"Ruishun Bio is a complete cell production, preparation, and quality control system.",Ruishun Bio,https://www.crunchbase.com/organization/ruishun-bio,"Biopharma, Biotechnology, Life Science","Guangdong, Jilin, China, Asia",Venture Round - Ruishun Bio,https://www.crunchbase.com/funding_round/ruishun-bio-series-unknown--09c88fb7,1,Huaxia Heng Tian,,,Venture - Series Unknown,2,,,,,,,59000000,CNY,8700782,Yes,,,,Early Stage Venture,,"166,700"
2022-01-04,Zhongrun Chemical is a chemical enterprise which specializes in the production and operation of chemical N-methylpyrrolidone (NMP).,Zhongrun Chemical,https://www.crunchbase.com/organization/zhongrun-chemical,"Chemical, Chemical Engineering, Machinery Manufacturing, Manufacturing, Recycling","Chongqing, Heilongjiang, China, Asia",Series A - Zhongrun Chemical,https://www.crunchbase.com/funding_round/zhongrun-chemical-series-a--1357c0a2,1,Huijia Venture Capital,Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,http://www.cqzrchem.com/,,,,"167,253"
2022-03-29,ezOne.work provides enterprise-level cloud-native DevOps toolsets.,ezOne.work,https://www.crunchbase.com/organization/ezone-work,"Cloud Computing, DevOps, Enterprise Software, SaaS, Software","Haidian, Beijing, China, Asia",Seed Round - ezOne.work,https://www.crunchbase.com/funding_round/ezone-work-seed--04a8e119,1,Shunwei Capital,Seed,Shunwei Capital,Seed,3,,,,,,,,,,Yes,,https://ezone.work/,,Early Stage Venture,,"171,080"
2022-01-06,Oriental Honghu is a digital fast-moving consumer goods brand company that mainly deals in beverage products like herbal tea.,Oriental Honghu,https://www.crunchbase.com/organization/oriental-honghu,"E-Commerce, Fast-Moving Consumer Goods, Food and Beverage, Food Processing, Tea","Beijing, Beijing, China, Asia",Angel Round - Oriental Honghu,https://www.crunchbase.com/funding_round/oriental-honghu-angel--c7e8680e,1,ByteDance,Seed,ByteDance,Angel,2,100000000,CNY,15666614,,,,100000000,CNY,15666614,Yes,,,,Early Stage Venture,,"171,122"
2022-01-01,National Silicon Industry Group is focuses on semiconductor silicon materials and development of its ecosystem.,National Silicon Industry Group,https://www.crunchbase.com/organization/national-silicon-industry-group,"Industrial, Semiconductor","Shanghai, Shanghai, China, Asia",Post-IPO Equity - National Silicon Industry Group,https://www.crunchbase.com/funding_round/national-silicon-industry-group-post-ipo-equity--a78332ca,2,"Infotech Ventures, Spinnotec",,,Post-IPO Equity,2,,,,,,,,,,Yes,,http://nsig.com/en,,IPO,,"172,041"
2022-03-07,Tuche Technology is a brand operation platform for automobile inspection.,Tuche Technology,https://www.crunchbase.com/organization/tuche-technology,"Automotive, Mechanical Engineering, Service Industry","Dongguang, Guangdong, China, Asia",Angel Round - Tuche Technology,https://www.crunchbase.com/funding_round/tuche-technology-angel--cff6a16e,1,Yuanxin Capital,Seed,,Angel,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://www.gdtuche.com/,,Seed,1,"172,249"
2022-01-17,"Deep View Technology is a motion capture and AR, VR application company.",Deep View Technology,https://www.crunchbase.com/organization/deep-view-technology,"3D Technology, Augmented Reality, Virtual Reality","Haidian, Beijing, China, Asia",Series B - Deep View Technology,https://www.crunchbase.com/funding_round/deep-view-technology-series-b--f2c8da33,4,"Hillhouse Investment, Matrix Partners China, Qiming Venture Partners, Source Code Capital",Early Stage Venture,"Qiming Venture Partners, Source Code Capital",Series B,2,,,,,,,3000000,USD,3000000,Yes,,http://www.deepviewtech.com/,,Early Stage Venture,,"176,859"
2021-12-20,Next Engine is a digital transformation service provider in the automotive industry.,Next Engine,https://www.crunchbase.com/organization/next-engine,"Automotive, Electronics, Industrial","Shanghai, Shanghai, China, Asia",Series B - Next Engine,https://www.crunchbase.com/funding_round/next-engine-series-b--d18c359e,1,Richen Capital,Early Stage Venture,,Series B,2,,,,,,,10000000,CNY,1427063,Yes,,http://www.nx-engine.com,,Early Stage Venture,,"177,672"
2022-01-01,"Top Resource Conservation & Environment designs, constructs, and operates heat energy generation projects.",Top Resource Conservation & Environment,https://www.crunchbase.com/organization/top-resource-conservation-environment,"Clean Energy, Energy, Energy Efficiency, Energy Management, Environmental Consulting, Environmental Engineering, Renewable Energy","Haidian, Beijing, China, Asia",Post-IPO Equity - Top Resource Conservation & Environment,https://www.crunchbase.com/funding_round/top-resource-conservation-environment-post-ipo-equity--8c6f8d62,1,Houji Capital,,,Post-IPO Equity,1,,,,,,,,,,Yes,,https://trce.com.cn/,,IPO,,"177,978"
2022-03-08,Hooenergy is a provider of car charging solutions for electric vehicle users.,Hooenergy,https://www.crunchbase.com/organization/hooenergy,"Automotive, Battery, Charging Infrastructure, Electric Vehicle","Nanshanqu, Guangdong, China, Asia",Venture Round - Hooenergy,https://www.crunchbase.com/funding_round/hooenergy-series-unknown--fd15386c,1,Haier Capital,,,Venture - Series Unknown,5,10000000,CNY,1582604,,,,279900000,CNY,40500691,Yes,,http://www.hooenergy.com/,,,,"178,715"
2022-02-24,"Sunwoda Electronic engages in lithium-ion battery manufacturing, energy storage, and industrial internet and testing services.",Sunwoda Electronic,https://www.crunchbase.com/organization/sunwoda-electronic,"Battery, Energy, Energy Storage, Manufacturing","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - Sunwoda Electronic,https://www.crunchbase.com/funding_round/sunwoda-electronic-post-ipo-equity--121d6c71,13,"Country Garden Venture Capital, Gortune Investment, Guangzhou Automobile Group, Hengxu Capital, Huajin Capital, IDG Capital, Li Auto, NIO Capital, Nuoyan Capital, Oppo, Shang Qi Capital, Shenzhen Capital Group, Xpeng Motors",,,Post-IPO Equity,3,2400000000,CNY,379242779,,,,2400000000,CNY,379242779,Yes,,https://en.sunwoda.com/,$1B to $10B,IPO,,"180,286"
2022-02-10,Lanzhou Technology is a cognitive intelligence company that provides business insights products.,Lanzhou Technology,https://www.crunchbase.com/organization/lanzhou-technology,Artificial Intelligence (AI),"Haidian, Beijing, China, Asia",Seed Round - Lanzhou Technology,https://www.crunchbase.com/funding_round/lanzhou-technology-seed--3738b7c5,3,"Eight Roads Ventures India, Innovation Works, Lenovo Capital and Incubator Group (LCIG)",Seed,"Eight Roads Ventures India, Lenovo Capital and Incubator Group (LCIG)",Seed,2,100000000,CNY,15737870,,,,100000000,CNY,15737870,Yes,,https://www.langboat.com/,,Seed,2,"181,136"
2022-01-01,Compass Biotechnology (Xinjiang) is a biotechnology developer focused on genomics applications of industry side.,Compass Biotechnology (Xinjiang),https://www.crunchbase.com/organization/compass-biotechnology-xinjiang,"Biotechnology, Health Care","Changji, Xinjiang, China, Asia",Venture Round - Compass Biotechnology (Xinjiang),https://www.crunchbase.com/funding_round/compass-biotechnology-xinjiang-series-unknown--2d370f55,1,Kaitai Capital,,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.kangpusen.com,,,,"181,417"
2022-03-28,Metalens is a designer and manufacturer of optical devices.,MetaLenX,https://www.crunchbase.com/organization/metalenx,Manufacturing,"Shenzhen, Guangdong, China, Asia",Seed Round - MetaLenX,https://www.crunchbase.com/funding_round/metalenx-seed--72facf53,6,"Anker Innovations, Huixin Investment, Innoangel Fund, Seas Capital, Yuanzheng Investment, Yunshi Capital",Seed,"Huixin Investment, Seas Capital",Seed,3,10000000,CNY,1569317,,,,210000000,CNY,28977653,Yes,,http://www.metalenx.com,,Early Stage Venture,,"182,585"
2022-03-01,Phagelux is a China-based company that utilizes phages to solve bacterial problems in multiple fields,Phagelux,https://www.crunchbase.com/organization/phagelux,"Biotechnology, Health Care, Health Diagnostics","Shanghai, Shanghai, China, Asia",Venture Round - Phagelux,https://www.crunchbase.com/funding_round/phagelux-series-unknown--523435d2,1,Watere Capital,,,Venture - Series Unknown,3,,,,,,,10000000,USD,10000000,Yes,,http://www.phagelux.com/,$1M to $10M,,,"183,156"
2022-01-01,"Dongyue Future Hydrogen Energy Materials develops fuel cell membranes, energy materials, fluoropolymers, and fluorine-containing products.",Dongyue Future Hydrogen Energy Materials,https://www.crunchbase.com/organization/dongyue-future-hydrogen-energy-materials,"Chemical, Energy, Manufacturing","Zibo, Shandong, China, Asia",Venture Round - Dongyue Future Hydrogen Energy Materials,https://www.crunchbase.com/funding_round/dongyue-future-hydrogen-energy-materials-series-unknown--1d4f2512,1,CY Capital,,,Venture - Series Unknown,1,50000000,CNY,7866707,,,,50000000,CNY,7866707,Yes,,http://dyfhem.com,,,,"183,474"
2021-12-21,"Huateng Pharma offers high-end biological high-tech enterprise certification, chemical reagents & APIs.","Hunan HuaTeng Pharmaceutical Co., Ltd.",https://www.crunchbase.com/organization/hunan-huateng-pharmaceutical-co-ltd,"Biopharma, Biotechnology, Chemical, Pharmaceutical","Changshan, Hunan, China, Asia","Venture Round - Hunan HuaTeng Pharmaceutical Co., Ltd.",https://www.crunchbase.com/funding_round/hunan-huateng-pharmaceutical-co-ltd-series-unknown--673709dc,1,Shenghong Fund,,,Venture - Series Unknown,3,,,,,,,167000000,CNY,25090500,Yes,,https://us.huatengsci.com/,$500M to $1B,,,"183,564"
2022-01-01,Southchip Semiconductor Technology is a semiconductor design company.,Southchip Semiconductor Technology,https://www.crunchbase.com/organization/southchip-semiconductor-technology,Battery,"Shanghai, Shanghai, China, Asia",Private Equity Round - Southchip Semiconductor Technology,https://www.crunchbase.com/funding_round/southchip-semiconductor-technology-private-equity--1a66c8ef,1,TDSH Capital,Private Equity,,Private Equity,3,,,,,,,100000000,CNY,14527071,Yes,,http://www.southchip.com/,$100M to $500M,IPO,,"184,840"
2021-12-20,Vastai Technologies is focused on developing AI chips for the optimization of computer vision and video processing.,Vastai Technologies,https://www.crunchbase.com/organization/vastai-technologies,"Electronics, GPU, Semiconductor","Shanghai, Shanghai, China, Asia",Series B - Vastai Technologies,https://www.crunchbase.com/funding_round/vastai-technologies-series-b--d3ccb2a7,10,"5Y Capital, Alibaba Group, China Science and Technology Innovation, Co-Stone Venture Capital, Glory Ventures, Matrix Partners China, Mirae Asset Venture Investment, Mouhua Science and Technology, PICC Capital Investment Management, Redpoint Ventures China",Early Stage Venture,"5Y Capital, Alibaba Group, Matrix Partners China, PICC Capital Investment Management",Series B,3,1600000000,CNY,250952837,,,,378206321,USD,378206321,Yes,,https://www.vastaitech.com/,$10M to $50M,Early Stage Venture,,"185,636"
2021-12-17,"Zhige Technology develops, manufactures, researches, and sells AR optical display modules, and diffraction grating products.",Zigge Technology,https://www.crunchbase.com/organization/zigge-technology,"Augmented Reality, Manufacturing, Optical Communication","Haidian, Beijing, China, Asia",Series A - Zigge Technology,https://www.crunchbase.com/funding_round/zigge-technology-series-a--b0d702ec,1,Xiaomi,Early Stage Venture,Xiaomi,Series A,3,,,,,,,200000000,CNY,27701815,Yes,,https://www.greatar-tech.com/home,,Early Stage Venture,,"186,227"
2022-03-21,Qihe Biotech develops novel genome editing technologies with an emphasis on making them autonomous and programmable.,Qihe Biotech,https://www.crunchbase.com/organization/qihe-biotech-896c,"AgTech, Biotechnology, Genetics","Suzhou, Jiangsu, China, Asia",Seed Round - Qihe Biotech,https://www.crunchbase.com/funding_round/qihe-biotech-896c-seed--e024701e,1,Apricot Capital,Seed,Apricot Capital,Seed,3,100000000,CNY,15733166,,,,400000000,CNY,57759059,Yes,,http://www.qi-biodesign.com,,Early Stage Venture,1,"186,340"
2022-01-28,Prime Lifescience is a developer of a big data platform that focuses on life sciences.,Prime Lifescience,https://www.crunchbase.com/organization/prime-lifescience,"Big Data, Database, Health Care, Life Science, Software","Hangzhou, Zhejiang, China, Asia",Seed Round - Prime Lifescience,https://www.crunchbase.com/funding_round/prime-lifescience-seed--ff28538a,2,"Ennovation Ventures, Qiming Venture Partners",Seed,Qiming Venture Partners,Seed,2,100000000,CNY,15720057,,,,200000000,CNY,29769145,Yes,,https://www.primelifescience.com.cn/,,Seed,1,"186,365"
2022-02-16,Innoscience is an 8-inch Integrated Device Manufacture (IDM) that focuses on GaN technology.,Innoscience,https://www.crunchbase.com/organization/innoscience-9ba8,"Industrial Manufacturing, Manufacturing, Semiconductor","Zhuhai, Guangdong, China, Asia",Series D - Innoscience,https://www.crunchbase.com/funding_round/innoscience-9ba8-series-d--285f0c98,7,"CDH Investments, China-Belgium Direct Equity Investment Fund, CMB International Capital Corporation, Haitong Innovation Capital Management, Richland Equities, Titanium Capital, Yida China Holdings",Late Stage Venture,Titanium Capital,Series D,8,2600000000,CNY,410282306,,,,1034406223,USD,1034406223,Yes,,https://www.innoscience.com/,$500M to $1B,IPO,,"187,230"
2022-01-17,Axera is a hight-tech semiconductor company focused on developing world class Artificial intelligence (AI) SoCs for computer applications.,Axera,https://www.crunchbase.com/organization/axera,"Artificial Intelligence (AI), Computer Vision, Software","Beijing, Beijing, China, Asia",Series A - Axera,https://www.crunchbase.com/funding_round/axera-series-a--673fec8c,7,"Glory Ventures, Heju Investment, Inno-Chip, Legend Star, Longzhu Capital, Meituan, Qiming Venture Partners",Early Stage Venture,"Inno-Chip, Longzhu Capital, Meituan, Qiming Venture Partners",Series A,6,800000000,CNY,126019974,2800000000,CNY,441069910,1800000000,CNY,262076247,Yes,,https://www.axera-tech.com/,,Late Stage Venture,2,"187,840"
2022-01-26,"Guoxin Technology is a chip design company engaged in the research, development, and application of controllable embedded CPU technologies.",Guoxin Technology,https://www.crunchbase.com/organization/guoxin-technology-25e2,"Computer, Hardware, Product Design, Semiconductor","Suzhou, Jiangsu, China, Asia",Post-IPO Equity - Guoxin Technology,https://www.crunchbase.com/funding_round/guoxin-technology-25e2-post-ipo-equity--c3cd5e45,2,"Gaorong Capital, Tencent",,,Post-IPO Equity,2,10000000,CNY,1582003,,,,10000000,CNY,1582003,Yes,,http://www.china-core.com/,$50M to $100M,IPO,,"189,241"
2022-03-10,Cybernetics is a producer of digital energy solutions and products based on electrical measuring technology.,Cybernetics,https://www.crunchbase.com/organization/cybernetics-0cd3,"Advanced Materials, Internet of Things, Manufacturing","Haidian, Beijing, China, Asia",Angel Round - Cybernetics,https://www.crunchbase.com/funding_round/cybernetics-0cd3-angel--943cca0f,1,Shenzhen Capital Group,Seed,Shenzhen Capital Group,Angel,3,,,,,,,,,,Yes,,https://www.cyberiot.tech,,Seed,,"189,606"
2022-03-18,Aibo Medical Robot focuses on the research and development of vascular interventional surgery robots.,Aibo Medical Robot,https://www.crunchbase.com/organization/aibo-medical-robot,"Medical, Medical Device, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Aibo Medical Robot,https://www.crunchbase.com/funding_round/aibo-medical-robot-seed--6e1d062e,4,"Alwin Capital, CDH Investments, Chang'an Capital, Long Hill Capital",Seed,"Alwin Capital, CDH Investments",Seed,2,120000000,CNY,18864365,,,,220000000,CNY,32959791,Yes,,http://abrobo.com,,Early Stage Venture,3,"189,602"
2022-03-10,Gene Vector is an AAV gene therapy new drug research and development company.,Gene Vector,https://www.crunchbase.com/organization/gene-vector,"Biotechnology, Genetics","Chengdu, Sichuan, China, Asia",Seed Round - Gene Vector,https://www.crunchbase.com/funding_round/gene-vector-seed--87d388b1,5,"Ming capital, Ruijing Investment, Sichuan Huisu, Wuhan East Lake High Technology, Yingke Capital",Seed,Ming capital,Seed,3,3164000,USD,3164000,,,,3164000,USD,3164000,Yes,,http://www.jwksw.com/,,,1,"191,671"
2022-02-28,Lingyi Bio is a rare disease animal model functional verification platform and gene therapy developer.,Lingyi Biology,https://www.crunchbase.com/organization/lingyi-biology,"Biotechnology, Genetics, Medical","Shanghai, Shanghai, China, Asia",Seed Round - Lingyi Biology,https://www.crunchbase.com/funding_round/lingyi-biology-seed--a2ba26d0,2,"HSG, Matrix Partners China",Seed,"HSG, Matrix Partners China",Seed,3,100000000,CNY,15849368,,,,200000000,CNY,30319892,Yes,,http://www.lingyimed.com/,,Early Stage Venture,2,"192,237"
