Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-07-06,Ibeki provides tiny photoelectric displacement sensors and servo control systems.,Ibeki,https://www.crunchbase.com/organization/ebridge-a533,"Manufacturing, Sensor","Yangzhou, Jiangsu, China, Asia",Series A - Ibeki,https://www.crunchbase.com/funding_round/ebridge-a533-series-a--4f62bf70,2,"Addor Capital, Yongsheng Capital",Early Stage Venture,Addor Capital,Series A,3,,,,,,,,,,Yes,,http://www.ebridge-tech.com,,Early Stage Venture,1,"210,052",
2023-05-17,Xianwei Medical is a manufacturer of ophthalmic surgical robots.,Xianwei Medical,https://www.crunchbase.com/organization/xianwei-medical,"Manufacturing, Medical Device, Robotics","Haidian, Beijing, China, Asia",Angel Round - Xianwei Medical,https://www.crunchbase.com/funding_round/xianwei-medical-angel--601c4a6d,2,"Beijing Medical Robot Industry Innovation Center, Redhill Capital",Seed,"Beijing Medical Robot Industry Innovation Center, Redhill Capital",Angel,2,,,,,,,,,,Yes,,,,Seed,,"210,556",
2023-08-11,Global Power Technologies (GPT) is the manufacturer of Silicon Carbide third-generation semiconductors.,Global Power Technologies,https://www.crunchbase.com/organization/global-power-technologies-48a9,"Manufacturing, Semiconductor","Beijing, Beijing, China, Asia",Series E - Global Power Technologies,https://www.crunchbase.com/funding_round/global-power-technologies-48a9-series-e--d7e50751,2,"Haier Capital, Hongtai Fund",Late Stage Venture,,Series E,4,,,,,,,100000000,CNY,15254483,Yes,,https://globalpowertech.cn/,$1M to $10M,Late Stage Venture,1,"210,908",
2023-06-14,Care Medical is a membrane science platform that focuses on blood purification and biopharmaceuticals.,Care Medical,https://www.crunchbase.com/organization/care-medical-3e74,"Biopharma, Health Care, Medical","Suzhou, Jiangsu, China, Asia",Series C - Care Medical,https://www.crunchbase.com/funding_round/care-medical-3e74-series-c--740ae81b,2,"China Life Private Equity Investment, CICC Qide",Late Stage Venture,China Life Private Equity Investment,Series C,2,,,,,,,100000000,CNY,13618412,Yes,,https://www.smtworld.com,,Late Stage Venture,1,"213,151",
2023-06-19,"CIX Technology develops high-performance, next-generation intelligent computing solutions.",CIX Technology,https://www.crunchbase.com/organization/this-core-technology,"Hardware, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - CIX Technology,https://www.crunchbase.com/funding_round/this-core-technology-series-a--09c26454,4,"NIO Capital, Qiming Venture Partners, Sanqi Mutual Entertainment, Tongge Venture Capital",Early Stage Venture,"Sanqi Mutual Entertainment, Tongge Venture Capital",Series A,6,,,,,,,,,,Yes,,https://www.cixtech.com,,Early Stage Venture,3,"214,016",
2023-08-03,Huazhe Jingwei is a developer and manufacturer of degradable material packaging.,Huazhe Jingwei,https://www.crunchbase.com/organization/huazhe-jingwei,"Environmental Consulting, Green Consumer Goods, Plastics and Rubber Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Huazhe Jingwei,https://www.crunchbase.com/funding_round/huazhe-jingwei-series-a--8c691a8d,3,"CGN Industrial Investment Fund Management, Chaoshan Ziben, Harvest Fund Management",Early Stage Venture,,Series A,2,100000000,CNY,13959072,,,,15359072,USD,15359072,Yes,,http://m.huazhejingwei.net,,Early Stage Venture,,"214,431",
2023-08-25,Jinfang Pharmaceutical is focused on R&D and drug development from small molecule drug pipelines to diversified cutting-edge therapies.,Jinfang Pharmaceutical,https://www.crunchbase.com/organization/jinfang-pharmaceutical,"Health Care, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",Venture Round - Jinfang Pharmaceutical,https://www.crunchbase.com/funding_round/jinfang-pharmaceutical-series-unknown--2e5a8b69,2,"SDIC Venture Capital, Xichuangjucheng Equity Fund",,SDIC Venture Capital,Venture - Series Unknown,3,,,,,,,890000000,CNY,134392926,Yes,,,,,,"215,271",
2023-08-01,Frogsound Technology is an intelligent voice interaction system developer.,Frogsound Technology,https://www.crunchbase.com/organization/frogsound-technology,"Semantic Search, Speech Recognition","Suzhou, Jiangsu, China, Asia",Series C - Frogsound Technology,https://www.crunchbase.com/funding_round/frogsound-technology-series-c--8ec1f07b,2,"iVision Ventures, Starlight Capital",Late Stage Venture,,Series C,3,100000000,CNY,13932428,,,,300000000,CNY,44259321,Yes,,https://www.hamedal.com/,,Late Stage Venture,2,"218,523",
2023-06-06,Glazero Technology Glazero is a home security technology product developer.,Glazero Technology,https://www.crunchbase.com/organization/glazero,Smart Home,"Shenzhen, Guangdong, China, Asia",Series A - Glazero Technology,https://www.crunchbase.com/funding_round/glazero-series-a--c707ca9f,3,"Capital Nuts Investment Management Ltd, Seas Capital, Vinno Capital",Early Stage Venture,Capital Nuts Investment Management Ltd,Series A,4,,,,,,,50000000,CNY,7858793,Yes,,https://www.aosulife.com/,,Early Stage Venture,2,"218,689",
2023-05-25,"Jiongyi Electronics is a developer of automotive brake products, focusing on the development of automotive brake product technology.",Jiongyi Electronics,https://www.crunchbase.com/organization/jiongyi-electronics,"Automotive, Electronics","Suzhou, Jiangsu, China, Asia",Corporate Round - Jiongyi Electronics,https://www.crunchbase.com/funding_round/jiongyi-electronics-corporate-round--9dc64221,1,Xiaomi,,Xiaomi,Corporate Round,2,,,,,,,100000000,CNY,14046917,Yes,,,,Seed,,"218,758",
2023-08-24,Beijing Heqijuli Education Technology is an enterprise in the digitalization of science and technology services in education.,Beijing Heqijuli Education Technology,https://www.crunchbase.com/organization/heqi-juli-education-group,"Big Data, Career Planning, Consulting, Higher Education","Beijing, Beijing, China, Asia",Series C - Beijing Heqijuli Education Technology,https://www.crunchbase.com/funding_round/heqi-juli-education-group-series-c--dceac569,2,"Dening Capital, Koala Fund",Late Stage Venture,"Dening Capital, Koala Fund",Series C,2,,,,,,,,,,Yes,,https://www.hqjledu.com/,,Late Stage Venture,1,"219,592",
2023-08-04,SpacemiT is a computing chip company developing natively integrated cloud-edge-device architecture.,SpacemiT,https://www.crunchbase.com/organization/spacemit,"Cloud Computing, Manufacturing, Semiconductor","Hangzhou, Zhejiang, China, Asia",Series A - SpacemiT,https://www.crunchbase.com/funding_round/spacemit-series-a--150b1406,9,"Beyond Ventures, Glory Ventures, Jingwei Investments, Legend Capital, Lenovo Capital and Incubator Group (LCIG), Quhe Investment, Shunxi Fund, Wanwu Capital, ZhenFund",Early Stage Venture,"Legend Capital, Lenovo Capital and Incubator Group (LCIG)",Series A,2,,,,,,,100000000,CNY,13701821,Yes,,https://www.spacemit.com/,,Early Stage Venture,6,"222,098",
2023-08-12,Ruijiakang focuses on the development and implementation of green synthetic biology manufacturing.,Ruijiakang,https://www.crunchbase.com/organization/ruijiakang,"Biopharma, Health Care, Medical","Wuhan, Hubei, China, Asia",Series A - Ruijiakang,https://www.crunchbase.com/funding_round/ruijiakang-series-a--391740dd,2,"Anhui Huaheng Biotechnology, Cowin Venture",Early Stage Venture,Cowin Venture,Series A,2,20000000,CNY,2763729,,,,4173729,USD,4173729,Yes,,https://zymobiotech.com/,,Early Stage Venture,,"222,208",
2023-06-06,Cholesgen is a biopharmaceutical company dedicated to developing innovative drugs.,Cholesgen,https://www.crunchbase.com/organization/cholesgen,"Biotechnology, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series A - Cholesgen,https://www.crunchbase.com/funding_round/cholesgen-series-a--c81152e1,5,"AstraZeneca CICC Medical Industry Fund, Dawu Venture Capital, Gaorong Capital, Nanwan Baiao Fund, Sany Innovation Investment",Early Stage Venture,Gaorong Capital,Series A,2,100000000,CNY,14045338,,,,200000000,CNY,27836539,Yes,,http://cholesgen.com,,Early Stage Venture,,"222,940",
2023-08-31,GTA Semiconductor is a developer of semiconductor chips focusing on the R&D and design of integrated circuit related technologies.,GTA Semiconductor,https://www.crunchbase.com/organization/gta-semiconductor,"Electronics, Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Venture Round - GTA Semiconductor,https://www.crunchbase.com/funding_round/gta-semiconductor-series-unknown--912f8743,2,"Panorama Capital, Spinnotec",,,Venture - Series Unknown,3,13500000000,CNY,1860042161,32500000000,CNY,4477879276,22000000000,CNY,3195453328,Yes,,https://www.gtasemi.com.cn,,,,"223,400",
2023-07-27,Levinthal provides protein design and co-evolution using artificial intelligence for food safety and medical care.,Levinthal,https://www.crunchbase.com/organization/levinthal,"Artificial Intelligence (AI), Biotechnology, Product Design","Hangzhou, Zhejiang, China, Asia",Angel Round - Levinthal,https://www.crunchbase.com/funding_round/levinthal-angel--1b20e744,4,"Hongshi Capital, Kaitai Capital, Pan-Lin Capital, ZhenFund",Seed,Kaitai Capital,Angel,2,10000,CNY,1394,,,,10010000,CNY,1572042,Yes,,http://levinthal.bio,,Seed,,"224,289",
2023-08-15,"Ultron Photonics is a high-tech enterprise specializing in the research, development and application of industrial-grade ultrafast lasers.",Ultron Photonics,https://www.crunchbase.com/organization/ultron-photonics,"Electronics, Laser, Machinery Manufacturing","Hangzhou, Zhejiang, China, Asia",Series B - Ultron Photonics,https://www.crunchbase.com/funding_round/ultron-photonics-series-b--8cc67ce1,1,Rising Investments,Early Stage Venture,Rising Investments,Series B,4,,,,,,,,,,Yes,,https://www.ultronphotonics.com/,$1M to $10M,Late Stage Venture,,"224,251",
2023-07-27,Zhongdian Datacom Smart Security Technology develops a security risk control platform for urban safety management and risk control.,Zhongdian Datacom Smart Security Technology,https://www.crunchbase.com/organization/zhongdian-datacom-smart-security-technology,"Big Data, Public Safety, Risk Management, Security, Smart Cities","Shenzhen, Guangdong, China, Asia",Series C - Zhongdian Datacom Smart Security Technology,https://www.crunchbase.com/funding_round/zhongdian-datacom-smart-security-technology-series-c--b37a83a2,1,Jianyi Holdings,Late Stage Venture,Jianyi Holdings,Series C,2,100000000,CNY,13938836,,,,100000000,CNY,13938836,Yes,,http://www.zds-t.com,,Late Stage Venture,,"224,223",
2023-07-21,"Zenova Pharmaceutical focuses on research and development of new drugs, research, and development pharmaceutical preparations.",Zenova Pharmaceutical,https://www.crunchbase.com/organization/zenova-pharmaceutical,"Medical, Pharmaceutical, Product Research","Shuangliu, Sichuan, China, Asia",Series B - Zenova Pharmaceutical,https://www.crunchbase.com/funding_round/zenova-pharmaceutical-series-b--89f302e4,1,Hengbao,Early Stage Venture,Hengbao,Series B,4,100000000,CNY,13912463,,,,190000000,CNY,27089237,Yes,,http://www.zennova.com.cn/,$1M to $10M,Early Stage Venture,,"224,227",
2023-06-07,Yuxin Semiconductor manufactures MCU chips for automobiles.,Yuxin Semiconductor,https://www.crunchbase.com/organization/yuxin-semiconductor-0871,"Automotive, Manufacturing","Jiaxing, Zhejiang, China, Asia",Angel Round - Yuxin Semiconductor,https://www.crunchbase.com/funding_round/yuxin-semiconductor-0871-angel--d6526132,1,Sunic Capital,Seed,Sunic Capital,Angel,2,100000000,CNY,14025639,,,,200000000,CNY,28133593,Yes,,http://www.istarchip.com/,,Seed,,"224,549",
2023-05-15,Benyuan Energy provides digital-analog hybrid integrated circuit design services.,Benyuan Energy,https://www.crunchbase.com/organization/benyuan-energy,"Hardware, Manufacturing, Semiconductor","Chengdu, Sichuan, China, Asia",Angel Round - Benyuan Energy,https://www.crunchbase.com/funding_round/benyuan-energy-angel--a57b4bce,1,Rising Investments,Seed,Rising Investments,Angel,4,,,,,,,,,,Yes,,http://www.orig-tech.com.cn/gywm,,Early Stage Venture,,"224,790",
2023-07-05,Sermatec is a manufacturer of energy storage products and a data service provider for energy storage systems.,Sermatec,https://www.crunchbase.com/organization/sermatec,"Energy, Industrial Manufacturing, Manufacturing","Shanghai, Shanghai, China, Asia",Venture Round - Sermatec,https://www.crunchbase.com/funding_round/sermatec-series-unknown--7ba4817b,2,"Foxconn Industrial Internet, Gongqing City Weilan New Energy Storage Venture Capital Partnership",,"Foxconn Industrial Internet, Gongqing City Weilan New Energy Storage Venture Capital Partnership",Venture - Series Unknown,3,6000000,CNY,827872,,,,106000000,CNY,16244982,Yes,,https://www.sermatec-ess.com/,,Late Stage Venture,,"226,521",
2023-07-20,Beimei Pharmaceutical is a biotech company focusing on the research and deveopment of children's prescription drugs.,Beimei Pharmaceutical,https://www.crunchbase.com/organization/beimei-pharmaceutical,"Biopharma, Biotechnology, Pharmaceutical","Shenzhen, Guangdong, China, Asia",Venture Round - Beimei Pharmaceutical,https://www.crunchbase.com/funding_round/beimei-pharmaceutical-series-unknown--64f33616,3,"Jiangsu Aosaikang Pharmaceutical, Jinqiao Private Equity Fund Management, Nanshan War Xintou",,"Jiangsu Aosaikang Pharmaceutical, Jinqiao Private Equity Fund Management, Nanshan War Xintou",Venture - Series Unknown,3,,,,,,,100000000,CNY,15715610,Yes,,http://www.beimeiyaoye.com/,,,2,"226,700",
2023-06-28,"Shanghai Lianfeng is a manufacturer of gas separation and purification equipment,",Shanghai Lianfeng,https://www.crunchbase.com/organization/shanghai-lianfeng,"Energy Storage, Manufacturing, Oil and Gas","Jiading, Shanghai, China, Asia",Series A - Shanghai Lianfeng,https://www.crunchbase.com/funding_round/shanghai-lianfeng-series-a--cba56bca,3,"Addor Capital, Sun Rock Capital, Zhaoxi Capital",Early Stage Venture,"Addor Capital, Sun Rock Capital, Zhaoxi Capital",Series A,4,,,,,,,300000000,CNY,41207998,Yes,,http://www.shlianfeng.cn/,,,1,"226,716",
2023-07-28,A new energy is a solar photovoltaic manufacturer.,A new energy,https://www.crunchbase.com/organization/yidao-new-energy,"Energy, Manufacturing, Solar","Quzhou, Zhejiang, China, Asia",Venture Round - A new energy,https://www.crunchbase.com/funding_round/yidao-new-energy-series-unknown--f782e4f6,8,"Beijing Financial Street Capital Operation Center, Enze Fund, GF Xinde Investment Management, Huatai Zijin Investment, Kingray Capital, NRL Capital, Prologis, SPIC Industrial Fund Management",,"Beijing Financial Street Capital Operation Center, Kingray Capital, Prologis",Venture - Series Unknown,4,,,,,,,,,,Yes,,http://www.das-solar.com/,,Private Equity,,"227,722",
2023-09-05,Xilian Optical Core is a silicon photonics chip technology developing company.,Xilian Optical Core,https://www.crunchbase.com/organization/xilian-optical-core,"Electronics, Manufacturing, Semiconductor","Zhangjiagang, Jiangsu, China, Asia",Series B - Xilian Optical Core,https://www.crunchbase.com/funding_round/xilian-optical-core-series-b--bdad23be,5,"Hony Capital, Jiangsu Yongtong Investment Development, Kunlun Capital, Suzhou International Development Venture Capital, Suzhou Ventures",Early Stage Venture,"Hony Capital, Kunlun Capital",Series B,2,100000000,CNY,13690378,,,,100000000,CNY,13690378,Yes,,http://www.dawnsemi.com,,Early Stage Venture,,"227,909",
2023-08-08,"Bangqi Biological focuses on R&D, production, & sales of instruments and reagents for autoimmunity & allergy diagnosis.",Bangqi Biological,https://www.crunchbase.com/organization/bangqi-biological,"Biotechnology, Life Science, Medical","Suzhou, Jiangsu, China, Asia",Series A - Bangqi Biological,https://www.crunchbase.com/funding_round/bangqi-biological-series-a--377cde79,2,"Entrepreneurship Relay Group, QF Capital",Early Stage Venture,"Entrepreneurship Relay Group, QF Capital",Series A,4,,,,,,,,,,Yes,,https://www.bangqbio.com/,,Early Stage Venture,2,"228,349",
2023-08-30,Avatr operates as an electric vehicle brand that focuses on developing user-centric mobility technologies.,Avatr,https://www.crunchbase.com/organization/avatr,"Automotive, Autonomous Vehicles, Electric Vehicle, Manufacturing","Chongqing, Heilongjiang, China, Asia",Series B - Avatr,https://www.crunchbase.com/funding_round/avatr-series-b--3c2bd02f,6,"Bank of Communications, Changan Automobile, Chongqing Industry Investment Fund, Guangkai Holdings, Liangjiang Ziben, Southern Industrial Asset Management",Early Stage Venture,"Bank of Communications, Changan Automobile",Series B,3,3000000000,CNY,411827691,17000000000,CNY,2333690251,16650000000,CNY,2312711573,Yes,,https://www.avatr.com,,Late Stage Venture,,"229,531",
2023-07-10,Guangjing Energy develops perovskite solar cell modules to achieve industrialized mass production and sales.,Guangjing Energy,https://www.crunchbase.com/organization/guangjing-energy,"Battery, Energy, Solar","Foshan, Guangdong, China, Asia",Series A - Guangjing Energy,https://www.crunchbase.com/funding_round/guangjing-energy-series-a--55dfceb7,7,"China Power Investment Ronghe Assets, CICC, Dayone Capital, Ding Xiang Capital, Guodu Zhanxin Fund, Qiming Venture Partners, Sinovation Ventures",Early Stage Venture,"Guodu Zhanxin Fund, Qiming Venture Partners",Series A,3,160000000,CNY,22125118,,,,317500000,CNY,44335183,Yes,,http://www.photoncrystal.com,,Early Stage Venture,4,"229,544",
2023-05-29,Weihe Information is an automotive electronics development and testing equipment and service provider.,Vehinfo,https://www.crunchbase.com/organization/vehinfo,"Automotive, Autonomous Vehicles, Manufacturing","Shanghai, Shanghai, China, Asia",Seed Round - Vehinfo,https://www.crunchbase.com/funding_round/vehinfo-seed--de045834,2,"Longding Investment, Xuanyuan Capital",Seed,"Longding Investment, Xuanyuan Capital",Seed,3,100000000,CNY,14137673,,,,290000000,CNY,40981460,Yes,,http://www.vehinfo.com/,,Early Stage Venture,,"229,634",
2023-07-04,Bingjing Smart is a cardiovascular interventional imaging company.,Bingjing Smart,https://www.crunchbase.com/organization/bingjing-smart,"Health Care, Medical Device","Suzhou, Jiangsu, China, Asia",Seed Round - Bingjing Smart,https://www.crunchbase.com/funding_round/bingjing-smart-seed--0cb0a305,3,"Dalton Venture, Marathon Venture Partners, SND Ventures Group",Seed,Dalton Venture,Seed,5,,,,,,,,,,Yes,,,,Seed,1,"230,620",
2023-07-13,"Lanboto is an animal health firm focused on the research and development, production, sales, and servicing of new pet medicines.",Lanboto,https://www.crunchbase.com/organization/lanboto,"Medical, Veterinary","Nanjing, Jiangsu, China, Asia",Series B - Lanboto,https://www.crunchbase.com/funding_round/lanboto-series-b--3e571fea,2,"InnoMed Capital, Zhuopu Touzi",Early Stage Venture,"InnoMed Capital, Zhuopu Touzi",Series B,3,100000000,CNY,13984058,,,,100000000,CNY,13984058,Yes,,https://www.lanboto.com/,,Late Stage Venture,,"230,850",
2023-08-08,Svision is a healthcare start-up that develops and produces high-end ophthalmic imaging equipment.,Svision,https://www.crunchbase.com/organization/svision,"Health Care, Health Diagnostics, Medical Device","Luoyang, Guangdong, China, Asia",Corporate Round - Svision,https://www.crunchbase.com/funding_round/svision-corporate-round--d9ca5e6c,1,Huaxia Ophthalmology,,Huaxia Ophthalmology,Corporate Round,5,,,,,,,60669013,USD,60669013,Yes,,https://svisionimaging.com/,,Late Stage Venture,,"230,831",
2023-07-21,"TopOlefin Technology engages in the research, development and production of advanced, green, intelligent and high-end polymer new materials.",TopOlefin Technology,https://www.crunchbase.com/organization/topolefin-technology,"Chemical, Product Research","Quzhou, Zhejiang, China, Asia",Series B - TopOlefin Technology,https://www.crunchbase.com/funding_round/topolefin-technology-series-b--6e6cccc2,11,"F&G Venture, FG Venture, Huayuan Capital, Jiangsu Libert, Kingray Capital, Lanjun Invest, Leishi Tianhui, Raystone Capital, Shangrong Capital Management, Supcon Group, Zhonglan Venture Capital",Early Stage Venture,"Kingray Capital, Raystone Capital",Series B,4,1000000000,CNY,139124628,,,,1100000000,CNY,153238157,Yes,,http://topolefin.com/,,,,"231,051",
2023-07-28,Nano Labs operates as a chip designer company.,Nano Labs,https://www.crunchbase.com/organization/nano-labs,"Computer, Semiconductor","Hangzhou, Zhejiang, China, Asia",Post-IPO Debt - Nano Labs,https://www.crunchbase.com/funding_round/nano-labs-post-ipo-debt--02b106df,2,"Jianping Kong, Qifeng Sun",,"Jianping Kong, Qifeng Sun",Post-IPO Debt,6,10000000,USD,10000000,,,,53150000,USD,53150000,No,,http://www.nano.cn,$1M to $10M,IPO,,"231,437",
2023-07-12,Time Speed is a communications company engaged in the production of products and technology platforms in the field of radio frequency.,Time Speed,https://www.crunchbase.com/organization/time-speed,"Communications Infrastructure, Electronics, Manufacturing, Telecommunications, Wireless","Shenzhen, Guangdong, China, Asia",Venture Round - Time Speed,https://www.crunchbase.com/funding_round/time-speed-series-unknown--a66d0cd7,5,"Beijing Financial Street Capital Operation Center, Huaxi Securities, SDIC Venture Capital, Shanjin Capital, Shenzhen Investment Holdings",,Beijing Financial Street Capital Operation Center,Venture - Series Unknown,3,,,,,,,,,,Yes,,http://www.sdsxchip.com/,,,,"231,690",
2023-07-07,X-Giants is a HR service provider.,X-Giants,https://www.crunchbase.com/organization/x-giants,"Enterprise, Human Resources","Shanghai, Shanghai, China, Asia",Series C - X-Giants,https://www.crunchbase.com/funding_round/x-giants-series-c--b244b0d6,3,"Huajing Investment, Intelligent Capital, Wisdom Ark",Late Stage Venture,"Huajing Investment, Intelligent Capital",Series C,4,100000000,CNY,13848114,,,,64055737,USD,64055737,Yes,,http://www.x-giants.com/,$100M to $500M,,2,"231,929",
2023-07-10,Percipio.xyz is a technology company specializing in 3D machine vision technology.,Percipio.xyz,https://www.crunchbase.com/organization/percipio-xyz,"3D Technology, Software","Shanghai, Shanghai, China, Asia",Series C - Percipio.xyz,https://www.crunchbase.com/funding_round/percipio-xyz-series-c--d67ac7b6,2,"Shanghai Guxin Touzi, Wang Yuan",Late Stage Venture,Shanghai Guxin Touzi,Series C,5,,,,,,,4000000,CNY,646281,Yes,,https://www.percipio.xyz/,,Late Stage Venture,,"232,322",
2023-07-21,Homerun Smart is an independent research and development enterprise dedicated to artificial intelligence.,Homerun Smart,https://www.crunchbase.com/organization/homerun-smart,Artificial Intelligence (AI),"Guangzhou, Guangdong, China, Asia",Series C - Homerun Smart,https://www.crunchbase.com/funding_round/homerun-smart-series-c--71b8c7e2,3,"37 Interactive Entertainment, Li Zexiang, Shenzhen Capital Group",Late Stage Venture,Shenzhen Capital Group,Series C,2,100000000,CNY,13912463,,,,110000000,CNY,15366312,Yes,,http://www.homerunsmart.com/,$1M to $10M,Late Stage Venture,,"232,371",
2023-08-17,"Mumuxili is an online scientific research service platform that sells instruments, consumable reagents, and customized products.",Mumuxili,https://www.crunchbase.com/organization/mumuxili,"E-Commerce, Information Technology, Product Research","Nanjing, Jiangsu, China, Asia",Series A - Mumuxili,https://www.crunchbase.com/funding_round/mumuxili-series-a--4b7e800c,4,"Jiangsu National Investment Management, Jiangsu Private Investment Holding, Nanjing Innovation Investment Management, Nanjing Mutai Enterprise Management",Early Stage Venture,Jiangsu Private Investment Holding,Series A,2,100000000,CNY,13733623,,,,100000000,CNY,13733623,Yes,,https://m.mumuxili.com/,,Early Stage Venture,1,"232,608",
2023-08-24,Shinevia is a manufacturer of medical optical instruments and Surgical consumables research and development.,shinevia,https://www.crunchbase.com/organization/shinevia,"Health Care, Manufacturing, Medical Device","Jinan, Shandong, China, Asia",Series A - shinevia,https://www.crunchbase.com/funding_round/shinevia-series-a--d8db7f77,2,"Jigao Caijin, Licheng Zhongtai Tongxin",Early Stage Venture,"Jigao Caijin, Licheng Zhongtai Tongxin",Series A,2,100000000,CNY,13740510,,,,100000000,CNY,13740510,Yes,,https://www.shine-via.com/,,Early Stage Venture,,"234,575",
2023-08-21,Eluminex Biosciences is dedicated to the research and commercialization of novel therapies to address unmet medical needs.,Eluminex Biosciences,https://www.crunchbase.com/organization/eluminex-biosciences,"Health Diagnostics, Therapeutics","Suzhou, Jiangsu, China, Asia",Series B - Eluminex Biosciences,https://www.crunchbase.com/funding_round/eluminex-biosciences-series-b--1846256a,2,"Oriza Fund of Funds, Suxin Venture Capital",Early Stage Venture,"Oriza Fund of Funds, Suxin Venture Capital",Series B,3,10000000,USD,10000000,,,,100000000,USD,100000000,Yes,,https://eluminexbio.com/,,Early Stage Venture,,"235,585",
2023-06-13,Human Intelligent Manufacturing is a fully automatic fluorescent luminescent quantitative detection platform.,Human Zhizao,https://www.crunchbase.com/organization/human-zhizao,"Health Diagnostics, Manufacturing, Medical","Beijing, Beijing, China, Asia",Series A - Human Zhizao,https://www.crunchbase.com/funding_round/human-zhizao-series-a--27392931,2,"Sunland Fund, Wen's Investment",Early Stage Venture,"Sunland Fund, Wen's Investment",Series A,3,100000000,CNY,13951866,,,,100000000,CNY,13951866,Yes,,http://humadx.com.cn/,,Early Stage Venture,2,"235,938",
2023-06-12,Moguyun is a model that uses gamification to solve the financial needs of young people.,Moguyun,https://www.crunchbase.com/organization/mushroom-cloud,"Financial Services, FinTech, Information Services, Information Technology","Shenzhen, Guangdong, China, Asia",Venture Round - Moguyun,https://www.crunchbase.com/funding_round/mushroom-cloud-series-unknown--e5816ca2,2,"Dewu Capital, Richland Equities",,"Dewu Capital, Richland Equities",Venture - Series Unknown,2,,,,,,,42000000,CNY,6100750,Yes,,https://www.moguyun.com/,,,2,"234,231",
2023-05-29,China Reserve National Energy is a developer of air energy storage technology.,China Reserve National Energy,https://www.crunchbase.com/organization/china-reserve-national-energy,"Energy, Energy Management, Energy Storage, Industrial","Haidian, Beijing, China, Asia",Series A - China Reserve National Energy,https://www.crunchbase.com/funding_round/china-reserve-national-energy-series-a--a65d9dc4,12,"CAS Star, CCB Trust, China Development Bank Capital, CMB International Capital Corporation, Guangxi Guangtou, Guosheng Fund, Kunpeng Capital, Legend Star, Puhua Capital, Tsinghua Holdings Capital, Xin Ding Capital, Zhejiang Energy Fund",Early Stage Venture,"China Development Bank Capital, Kunpeng Capital",Series A,2,1000000000,CNY,141376727,,,,1000000000,CNY,141376727,Yes,,https://www.caes.store/,,Early Stage Venture,,"236,041",
2023-06-06,Changjin Biotechnology specializes in the research and development of edible microbial synthetic proteins for the food sector.,Changjin Biotechnology,https://www.crunchbase.com/organization/changjin-biotechnology,"AgTech, Biotechnology, Genetics, Life Science","Shanghai, Shanghai, China, Asia",Series A - Changjin Biotechnology,https://www.crunchbase.com/funding_round/changjin-biotechnology-series-a--fa9aab66,4,"Engage Capital, Huiyuan Capital, Jinqiu Fund, Shengshan Capital",Early Stage Venture,"Engage Capital, Jinqiu Fund",Series A,3,,,,,,,30626233,USD,30626233,Yes,,http://www.chgbio.com/,,Early Stage Venture,2,"233,229",
2023-06-06,Fengtai Technology is an innovative company specializing in industrial control systems.,Fengtai Technology,https://www.crunchbase.com/organization/fengtai-technology,Consumer Goods,"Beijing, Beijing, China, Asia",Series B - Fengtai Technology,https://www.crunchbase.com/funding_round/fengtai-technology-series-b--9f29ecd9,2,"China Mobile Innovation Industry Fund, Sinochem Fund",Early Stage Venture,"China Mobile Innovation Industry Fund, Sinochem Fund",Series B,5,120000000,CNY,16854406,,,,440000000,CNY,64563570,Yes,,http://www.fengtaisec.com/,$1M to $10M,Early Stage Venture,,"236,248",
2023-07-18,HoloMatic is a autonomous driving technology start-up that provides auto-driven vehicles based on AI and automotive tech.,HoloMatic,https://www.crunchbase.com/organization/holomatic,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Software, Transportation","Beijing, Beijing, China, Asia",Series C - HoloMatic,https://www.crunchbase.com/funding_round/holomatic-series-c--94f475c6,2,"GAC Capital, Guangdong Technology Financial Group",Late Stage Venture,"GAC Capital, Guangdong Technology Financial Group",Series C,6,300000000,CNY,41780984,,,,61780984,USD,61780984,Yes,,http://www.holomatic.cn/,$50M to $100M,Late Stage Venture,,"234,864",
2023-06-01,Solid New Materials is a high-energy density battery core material developer.,Solidarity,https://www.crunchbase.com/organization/solidarity,"Advanced Materials, Battery, Manufacturing","Shenzhen, Guangdong, China, Asia",Seed Round - Solidarity,https://www.crunchbase.com/funding_round/solidarity-seed--3a4116ab,2,"CF Capital, Shaanxi Investment Capital",Seed,"CF Capital, Shaanxi Investment Capital",Seed,2,,,,,,,,,,Yes,,,,Seed,,"233,758",
